#name longitude/X latitude/Y height/Z yaw pitch roll
G0012418.JPG 41.5406353 -70.9386535 8.35 273.81 -8.22 -5.96
G0012419.JPG 41.5406353 -70.9386535 8.35 273.81 -8.22 -5.96
G0012420.JPG 41.5406494 -70.9386597 8.45 268.53 -0.22 -7.83
G0012421.JPG 41.5406494 -70.9386597 8.45 268.53 -0.22 -7.83
G0012422.JPG 41.5406619 -70.9386689 8.57 258.59 -5.14 -8.1
G0012423.JPG 41.5406703 -70.9386856 8.67 259.31 -7.27 -9.01
G0012424.JPG 41.5406703 -70.9386856 8.67 259.31 -7.27 -9.01
G0012425.JPG 41.5406752 -70.9387107 8.77 258.68 -0.81 -10.22
G0012426.JPG 41.5406752 -70.9387107 8.77 258.68 -0.81 -10.22
G0012427.JPG 41.5406752 -70.9387107 8.77 258.68 -0.81 -10.22
G0012428.JPG 41.5406761 -70.938733 8.81 259.04 -4.64 -8.78
G0012429.JPG 41.5406748 -70.9387546 8.89 259.24 5.56 -10.26
G0012430.JPG 41.5406748 -70.9387546 8.89 259.24 5.56 -10.26
G0012431.JPG 41.5406748 -70.9387546 8.89 259.24 5.56 -10.26
G0012432.JPG 41.5406713 -70.9387657 9.03 261.43 1.09 -7.58
G0012433.JPG 41.5406713 -70.9387657 9.03 261.43 1.09 -7.58
G0012434.JPG 41.5406673 -70.93877 9.3 261.02 2.04 -8.05
G0012435.JPG 41.5406673 -70.93877 9.3 261.02 2.04 -8.05
G0012436.JPG 41.5406626 -70.9387692 9.68 260.3 -6.35 -7.07
G0012437.JPG 41.5406565 -70.9387695 9.92 269.79 -0.94 -5.79
G0012438.JPG 41.5406565 -70.9387695 9.92 269.79 -0.94 -5.79
G0012439.JPG 41.5406526 -70.9387717 10.03 310.71 -7.27 -1.61
G0012440.JPG 41.5406526 -70.9387717 10.03 310.71 -7.27 -1.61
G0012441.JPG 41.5406526 -70.9387717 10.03 310.71 -7.27 -1.61
G0012442.JPG 41.5406566 -70.9387781 10.08 304.86 7.16 -5.51
G0012443.JPG 41.5406614 -70.9387771 10.18 302.81 -2.4 -8.6
G0012444.JPG 41.5406614 -70.9387771 10.18 302.81 -2.4 -8.6
G0012445.JPG 41.5406614 -70.9387771 10.18 302.81 -2.4 -8.6
G0012446.JPG 41.5406655 -70.9387828 10.22 305.8 -4.32 -9.41
G0012447.JPG 41.5406655 -70.9387828 10.22 305.8 -4.32 -9.41
G0012448.JPG 41.5406704 -70.938802 10.17 306.7 -5.35 -9.07
G0012449.JPG 41.5406704 -70.938802 10.17 306.7 -5.35 -9.07
G0012450.JPG 41.5406747 -70.9388324 10.02 305.08 -7.95 -7.56
G0012451.JPG 41.5406747 -70.9388324 10.02 305.08 -7.95 -7.56
G0012452.JPG 41.5406794 -70.9388721 9.91 302.08 -8.4 -9.89
G0012453.JPG 41.5406794 -70.9388721 9.91 302.08 -8.4 -9.89
G0012454.JPG 41.5406844 -70.9389183 9.89 303.78 0.07 -6.34
G0012455.JPG 41.5406844 -70.9389183 9.89 303.78 0.07 -6.34
G0012456.JPG 41.5406901 -70.9389604 9.86 302.63 -0.99 -6.43
G0012457.JPG 41.5406901 -70.9389604 9.86 302.63 -0.99 -6.43
G0012458.JPG 41.540696 -70.9389985 9.82 302.66 -1.69 -6.75
G0012459.JPG 41.540696 -70.9389985 9.82 302.66 -1.69 -6.75
G0012460.JPG 41.5407001 -70.9390325 9.92 305.34 0.12 -5.72
G0012461.JPG 41.5407001 -70.9390325 9.92 305.34 0.12 -5.72
G0012462.JPG 41.5407053 -70.9390646 10.04 304.19 0.87 -7.77
G0012463.JPG 41.5407068 -70.93909 10.29 305.24 1.01 -3.13
G0012464.JPG 41.5407068 -70.93909 10.29 305.24 1.01 -3.13
G0012465.JPG 41.5407084 -70.939108 10.6 307.2 2.6 -8.23
G0012466.JPG 41.5407084 -70.939108 10.6 307.2 2.6 -8.23
G0012467.JPG 41.5407084 -70.939108 10.6 307.2 2.6 -8.23
G0012468.JPG 41.5407079 -70.9391199 10.91 305.94 1.57 -7.6
G0012469.JPG 41.5407048 -70.9391259 10.99 306.16 1.77 -6.78
G0012470.JPG 41.5407048 -70.9391259 10.99 306.16 1.77 -6.78
G0012471.JPG 41.5407048 -70.9391259 10.99 306.16 1.77 -6.78
G0012472.JPG 41.5406998 -70.9391271 11.04 305.88 -3.2 -7.67
G0012473.JPG 41.5406998 -70.9391271 11.04 305.88 -3.2 -7.67
G0012474.JPG 41.5406932 -70.9391289 11.03 305.54 0 -7.39
G0012475.JPG 41.5406932 -70.9391289 11.03 305.54 0 -7.39
G0012476.JPG 41.5406854 -70.9391316 11 304.42 -5.54 -6.3
G0012477.JPG 41.5406854 -70.9391316 11 304.42 -5.54 -6.3
G0012478.JPG 41.5406801 -70.9391411 10.99 306.75 -3.16 -4.79
G0012479.JPG 41.5406801 -70.9391411 10.99 306.75 -3.16 -4.79
G0012480.JPG 41.540677 -70.9391504 10.69 305.11 3.65 -2.12
G0012481.JPG 41.540677 -70.9391504 10.69 305.11 3.65 -2.12
G0012482.JPG 41.5406787 -70.9391531 9.84 301.39 -5.47 -4.76
G0012483.JPG 41.5406787 -70.9391531 9.84 301.39 -5.47 -4.76
G0012484.JPG 41.5406818 -70.9391547 8.83 306.55 0 -4.6
G0012485.JPG 41.5406818 -70.9391547 8.83 306.55 0 -4.6
G0012486.JPG 41.5406849 -70.9391554 7.77 301.37 1.09 -7.38
G0012487.JPG 41.5406849 -70.9391554 7.77 301.37 1.09 -7.38
G0012488.JPG 41.5406839 -70.9391509 6.65 304.28 -3.35 -3.99
G0012489.JPG 41.5406809 -70.9391492 5.18 303.39 1.47 -1.19
G0012490.JPG 41.5406809 -70.9391492 5.18 303.39 1.47 -1.19
G0012491.JPG 41.5406812 -70.9391459 3.16 301.63 0.15 -7.35
G0012492.JPG 41.5406812 -70.9391459 3.16 301.63 0.15 -7.35
G0012493.JPG 41.5406812 -70.9391459 3.16 301.63 0.15 -7.35
G0012494.JPG 41.5406799 -70.9391421 1.03 302.93 -2.93 -9.39
G0012495.JPG 41.5406773 -70.9391409 -0.6 302.04 -2.81 -4.73
G0012496.JPG 41.5406773 -70.9391409 -0.6 302.04 -2.81 -4.73
G0012497.JPG 41.5406773 -70.9391409 -0.6 302.04 -2.81 -4.73
G0012498.JPG 41.5406745 -70.9391404 -1.57 303.85 -6.67 -4.23
G0012499.JPG 41.5406745 -70.9391404 -1.57 303.85 -6.67 -4.23
G0012500.JPG 41.5406725 -70.939146 -2.16 305.21 -1.61 -6.44
G0012501.JPG 41.5406708 -70.9391519 -2.54 303.39 -5.23 -6.01
G0012502.JPG 41.5406708 -70.9391519 -2.54 303.39 -5.23 -6.01
G0012503.JPG 41.5406664 -70.9391573 -2.85 303.67 -7.9 -3.68
G0012504.JPG 41.5406664 -70.9391573 -2.85 303.67 -7.9 -3.68
G0012505.JPG 41.5406664 -70.9391573 -2.85 303.67 -7.9 -3.68
G0012506.JPG 41.5406638 -70.939168 -2.93 302.25 -9.39 -3.76
G0012507.JPG 41.5406638 -70.939168 -2.93 302.25 -9.39 -3.76
G0012508.JPG 41.5406647 -70.9391875 -3.07 298.84 -6.34 -4.44
G0012509.JPG 41.5406647 -70.9391875 -3.07 298.84 -6.34 -4.44
G0012510.JPG 41.5406648 -70.9392087 -3.11 300.31 -6.1 -2.62
G0012511.JPG 41.5406648 -70.9392087 -3.11 300.31 -6.1 -2.62
G0012512.JPG 41.5406663 -70.9392303 -3.17 299.87 -2.6 -2.62
G0012513.JPG 41.5406663 -70.9392303 -3.17 299.87 -2.6 -2.62
G0012514.JPG 41.5406686 -70.9392512 -3.2 300.14 -5.78 -5.62
G0012515.JPG 41.5406688 -70.9392711 -3.23 300.89 -6 -3.32
G0012516.JPG 41.5406688 -70.9392711 -3.23 300.89 -6 -3.32
G0012517.JPG 41.5406676 -70.9392918 -3.2 302.84 -5.77 -8.78
G0012518.JPG 41.5406676 -70.9392918 -3.2 302.84 -5.77 -8.78
G0012519.JPG 41.5406676 -70.9392918 -3.2 302.84 -5.77 -8.78
G0012520.JPG 41.540661 -70.9393138 -3.11 301.91 -9.47 0.07
G0012521.JPG 41.5406567 -70.9393422 -3.03 301.62 -4.32 -6.15
G0012522.JPG 41.5406567 -70.9393422 -3.03 301.62 -4.32 -6.15
G0012523.JPG 41.5406567 -70.9393422 -3.03 301.62 -4.32 -6.15
G0012524.JPG 41.5406559 -70.9393734 -2.99 299.41 -5.54 -2.28
G0012525.JPG 41.5406559 -70.9393734 -2.99 299.41 -5.54 -2.28
G0012526.JPG 41.5406568 -70.9394042 -2.97 300.26 -3.61 -2.78
G0012527.JPG 41.540659 -70.9394306 -3.01 302.69 -0.66 -8.44
G0012528.JPG 41.540659 -70.9394306 -3.01 302.69 -0.66 -8.44
G0012529.JPG 41.5406563 -70.9394485 -3.03 306.26 -2.57 -5.28
G0012530.JPG 41.5406563 -70.9394485 -3.03 306.26 -2.57 -5.28
G0012531.JPG 41.5406499 -70.939464 -3.06 305.51 -6.81 -0.22
G0012532.JPG 41.5406499 -70.939464 -3.06 305.51 -6.81 -0.22
G0012533.JPG 41.540647 -70.9394823 -3.05 302.79 -2.5 -6.55
G0012534.JPG 41.540647 -70.9394823 -3.05 302.79 -2.5 -6.55
G0012535.JPG 41.5406447 -70.9395011 -3.11 302.74 -2.35 -2.83
G0012536.JPG 41.5406447 -70.9395011 -3.11 302.74 -2.35 -2.83
G0012537.JPG 41.5406436 -70.9395166 -3.1 303.9 -3.99 -3.5
G0012538.JPG 41.5406436 -70.9395166 -3.1 303.9 -3.99 -3.5
G0012539.JPG 41.5406439 -70.9395288 -2.84 305.9 -7.33 -4.84
G0012540.JPG 41.5406439 -70.9395288 -2.84 305.9 -7.33 -4.84
G0012541.JPG 41.5406444 -70.9395395 -2.43 301.92 -1.67 -4.14
G0012542.JPG 41.5406438 -70.9395435 -2.12 295.07 -7.98 -5.38
G0012543.JPG 41.5406438 -70.9395435 -2.12 295.07 -7.98 -5.38
G0012544.JPG 41.5406438 -70.9395435 -2.12 295.07 -7.98 -5.38
G0012545.JPG 41.5406417 -70.9395486 -1.83 296.93 -6.82 -5.42
G0012546.JPG 41.5406417 -70.9395486 -1.83 296.93 -6.82 -5.42
G0012547.JPG 41.5406376 -70.9395576 -1.64 295.94 -4.84 -1.35
G0012548.JPG 41.5406376 -70.9395576 -1.64 295.94 -4.84 -1.35
G0012549.JPG 41.5406361 -70.9395717 -1.5 292.46 -9.68 -3.83
G0012550.JPG 41.5406361 -70.9395717 -1.5 292.46 -9.68 -3.83
G0012551.JPG 41.5406357 -70.9395923 -1.35 291.87 -5.63 -2.88
G0012552.JPG 41.5406357 -70.9395923 -1.35 291.87 -5.63 -2.88
G0012553.JPG 41.5406372 -70.9396171 -1.32 291.78 -9.23 -0.66
G0012554.JPG 41.5406372 -70.9396171 -1.32 291.78 -9.23 -0.66
G0012555.JPG 41.5406411 -70.939644 -1.15 290.8 0.61 -6.61
G0012556.JPG 41.5406411 -70.939644 -1.15 290.8 0.61 -6.61
G0012557.JPG 41.5406431 -70.9396634 -1.05 293.69 -8.14 -5.14
G0012558.JPG 41.5406431 -70.9396634 -1.05 293.69 -8.14 -5.14
G0012559.JPG 41.5406428 -70.9396828 -0.81 292.81 -6.7 -3.26
G0012560.JPG 41.5406428 -70.9396828 -0.81 292.81 -6.7 -3.26
G0012561.JPG 41.5406429 -70.9397071 -0.59 294.41 -6.88 -7.08
G0012562.JPG 41.5406429 -70.9397071 -0.59 294.41 -6.88 -7.08
G0012563.JPG 41.5406434 -70.9397319 -0.35 295.49 -1.79 -6.26
G0012564.JPG 41.5406434 -70.9397319 -0.35 295.49 -1.79 -6.26
G0012565.JPG 41.5406406 -70.9397512 -0.01 294.69 -5.57 -4.46
G0012566.JPG 41.5406406 -70.9397512 -0.01 294.69 -5.57 -4.46
G0012567.JPG 41.5406371 -70.9397696 0.38 295.57 -0.93 -4.11
G0012568.JPG 41.5406371 -70.9397696 0.38 295.57 -0.93 -4.11
G0012569.JPG 41.5406339 -70.9397846 0.63 296.85 -3.37 -0.1
G0012570.JPG 41.5406339 -70.9397846 0.63 296.85 -3.37 -0.1
G0012571.JPG 41.540635 -70.939796 0.99 294.49 -2.29 -3.34
G0012572.JPG 41.540635 -70.939796 0.99 294.49 -2.29 -3.34
G0012573.JPG 41.5406368 -70.9398026 1.24 298.02 -0.66 -5.14
G0012574.JPG 41.5406368 -70.9398026 1.24 298.02 -0.66 -5.14
G0012575.JPG 41.5406377 -70.939804 1.48 299.13 -1.74 -7.26
G0012576.JPG 41.5406377 -70.939804 1.48 299.13 -1.74 -7.26
G0012577.JPG 41.5406361 -70.9398023 1.65 299 -1.85 -7.18
G0012578.JPG 41.5406361 -70.9398023 1.65 299 -1.85 -7.18
G0012579.JPG 41.5406313 -70.9397984 1.77 327.98 -10.44 -5.08
G0012580.JPG 41.5406313 -70.9397984 1.77 327.98 -10.44 -5.08
G0012581.JPG 41.5406305 -70.9398016 1.81 35.95 4.51 11.12
G0012582.JPG 41.5406305 -70.9398016 1.81 35.95 4.51 11.12
G0012583.JPG 41.5406329 -70.9397975 1.68 25.95 8.08 -3.87
G0012584.JPG 41.5406329 -70.9397975 1.68 25.95 8.08 -3.87
G0012585.JPG 41.5406317 -70.9397891 1.52 26.76 5.65 1.78
G0012586.JPG 41.5406317 -70.9397891 1.52 26.76 5.65 1.78
G0012587.JPG 41.5406308 -70.9397777 1.55 29.61 0.34 -4.81
G0012588.JPG 41.5406308 -70.9397777 1.55 29.61 0.34 -4.81
G0012589.JPG 41.5406366 -70.9397692 1.54 27.35 0.99 -5.47
G0012590.JPG 41.5406366 -70.9397692 1.54 27.35 0.99 -5.47
G0012591.JPG 41.5406489 -70.9397652 1.51 28.97 3.8 -4.78
G0012592.JPG 41.5406489 -70.9397652 1.51 28.97 3.8 -4.78
G0012593.JPG 41.5406627 -70.9397684 1.66 27.53 2.14 1.66
G0012594.JPG 41.5406627 -70.9397684 1.66 27.53 2.14 1.66
G0012595.JPG 41.5406771 -70.9397659 1.74 19.7 9.59 -2.79
G0012596.JPG 41.5406771 -70.9397659 1.74 19.7 9.59 -2.79
G0012597.JPG 41.540685 -70.9397643 1.88 359.57 6.48 -8.41
G0012598.JPG 41.540685 -70.9397643 1.88 359.57 6.48 -8.41
G0012599.JPG 41.5406866 -70.9397709 2.28 3.1 -0.59 -1.91
G0012600.JPG 41.5406866 -70.9397709 2.28 3.1 -0.59 -1.91
G0012601.JPG 41.5406884 -70.9397774 2.43 2.64 2 -0.81
G0012602.JPG 41.5406884 -70.9397774 2.43 2.64 2 -0.81
G0012603.JPG 41.540697 -70.939781 2.27 3.98 2.96 -1.03
G0012604.JPG 41.540697 -70.939781 2.27 3.98 2.96 -1.03
G0012605.JPG 41.5407086 -70.9397826 2.2 4.35 4.16 -1.41
G0012606.JPG 41.5407086 -70.9397826 2.2 4.35 4.16 -1.41
G0012607.JPG 41.5407225 -70.9397833 2.21 2.46 3.04 -0.68
G0012608.JPG 41.5407225 -70.9397833 2.21 2.46 3.04 -0.68
G0012609.JPG 41.5407387 -70.9397833 2.25 0.55 3.52 -1.1
G0012610.JPG 41.5407387 -70.9397833 2.25 0.55 3.52 -1.1
G0012611.JPG 41.5407551 -70.9397809 2.35 0.13 5.33 -2.51
G0012612.JPG 41.5407551 -70.9397809 2.35 0.13 5.33 -2.51
G0012613.JPG 41.5407699 -70.9397782 2.44 1.11 9.16 -1.66
G0012614.JPG 41.5407699 -70.9397782 2.44 1.11 9.16 -1.66
G0012615.JPG 41.5407789 -70.9397752 2.53 2.78 7.44 -2.56
G0012616.JPG 41.5407789 -70.9397752 2.53 2.78 7.44 -2.56
G0012617.JPG 41.5407841 -70.9397722 2.5 2.4 4.94 -3.44
G0012618.JPG 41.5407841 -70.9397722 2.5 2.4 4.94 -3.44
G0012619.JPG 41.540788 -70.9397714 2.38 3.38 -1.03 -2.83
G0012620.JPG 41.540788 -70.9397714 2.38 3.38 -1.03 -2.83
G0012621.JPG 41.5407972 -70.9397725 2.17 2.65 12.71 -1.25
G0012622.JPG 41.5407972 -70.9397725 2.17 2.65 12.71 -1.25
G0012623.JPG 41.5407996 -70.9397728 2.25 2.66 3.53 -2.28
G0012624.JPG 41.5407996 -70.9397728 2.25 2.66 3.53 -2.28
G0012625.JPG 41.5408022 -70.9397741 2.36 3.48 -0.97 -0.74
G0012626.JPG 41.5408022 -70.9397741 2.36 3.48 -0.97 -0.74
G0012627.JPG 41.5408151 -70.9397754 2.27 0.97 9.83 -2.38
G0012628.JPG 41.5408151 -70.9397754 2.27 0.97 9.83 -2.38
G0012629.JPG 41.540825 -70.9397777 2.41 354.52 1.77 -0.89
G0012630.JPG 41.540825 -70.9397777 2.41 354.52 1.77 -0.89
G0012631.JPG 41.5408378 -70.9397805 2.59 352.83 2.27 -0.72
G0012632.JPG 41.5408378 -70.9397805 2.59 352.83 2.27 -0.72
G0012633.JPG 41.5408514 -70.9397822 2.95 354.67 3.1 -0.01
G0012634.JPG 41.5408514 -70.9397822 2.95 354.67 3.1 -0.01
G0012635.JPG 41.5408649 -70.9397841 3.01 354.12 9.51 -1.76
G0012636.JPG 41.5408649 -70.9397841 3.01 354.12 9.51 -1.76
G0012637.JPG 41.5408744 -70.9397867 3.1 356.9 3.07 1.37
G0012638.JPG 41.5408744 -70.9397867 3.1 356.9 3.07 1.37
G0012639.JPG 41.5408831 -70.9397886 3.06 352.72 11.3 -1.15
G0012640.JPG 41.5408831 -70.9397886 3.06 352.72 11.3 -1.15
G0012641.JPG 41.540886 -70.9397894 2.92 352.79 3.07 0.28
G0012642.JPG 41.540886 -70.9397894 2.92 352.79 3.07 0.28
G0012643.JPG 41.5408886 -70.9397904 2.67 352.99 7.83 1.58
G0012644.JPG 41.5408886 -70.9397904 2.67 352.99 7.83 1.58
G0012645.JPG 41.5408907 -70.9397882 2.47 352.59 5.22 -0.96
G0012646.JPG 41.5408907 -70.9397882 2.47 352.59 5.22 -0.96
G0012647.JPG 41.5408922 -70.9397861 2.3 352.96 8.62 -1.22
G0012648.JPG 41.5408922 -70.9397861 2.3 352.96 8.62 -1.22
G0012649.JPG 41.5408913 -70.939784 1.73 352.55 5.06 -0.72
G0012650.JPG 41.5408913 -70.939784 1.73 352.55 5.06 -0.72
G0012651.JPG 41.5408908 -70.9397817 1.11 352.75 6.66 -0.59
G0012652.JPG 41.5408908 -70.9397817 1.11 352.75 6.66 -0.59
G0012653.JPG 41.5408906 -70.939779 0.5 352.16 6.94 -0.98
G0012654.JPG 41.5408887 -70.9397764 -0.3 350.61 5.04 -1.5
G0012655.JPG 41.5408887 -70.9397764 -0.3 350.61 5.04 -1.5
G0012656.JPG 41.5408887 -70.9397764 -0.3 350.61 5.04 -1.5
G0012657.JPG 41.5408866 -70.9397739 -0.83 348.56 5.39 -1.75
G0012658.JPG 41.5408866 -70.9397739 -0.83 348.56 5.39 -1.75
G0012659.JPG 41.5408829 -70.9397724 -1.38 348.37 -7.61 0.68
G0012660.JPG 41.5408829 -70.9397724 -1.38 348.37 -7.61 0.68
G0012661.JPG 41.5408863 -70.9397693 -1.78 346.87 8.94 -4.09
G0012662.JPG 41.5408863 -70.9397693 -1.78 346.87 8.94 -4.09
G0012663.JPG 41.5408837 -70.9397669 -2.03 348.8 4.55 -1.48
G0012664.JPG 41.5408837 -70.9397669 -2.03 348.8 4.55 -1.48
G0012665.JPG 41.5408781 -70.9397691 -2.57 348.9 -3.27 3.37
G0012666.JPG 41.5408781 -70.9397691 -2.57 348.9 -3.27 3.37
G0012667.JPG 41.5408766 -70.9397693 -3.09 345.12 -0.15 0.46
G0012668.JPG 41.5408766 -70.9397693 -3.09 345.12 -0.15 0.46
G0012669.JPG 41.5408774 -70.9397688 -3.34 346.45 0.59 0.54
G0012670.JPG 41.5408774 -70.9397688 -3.34 346.45 0.59 0.54
G0012671.JPG 41.5408772 -70.9397688 -3.36 346.72 0.62 0.5
G0012672.JPG 41.5408772 -70.9397688 -3.36 346.72 0.62 0.5
